period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
21,2,9,11397,2430,83,126,6919,4078,0.4106084694,0.6967540306000001,91322.9907467953,97490.038257848,147197.2987563077,0.3795878626,0.9367417675,-0.0036925757000000003,-0.0583516608,-0.0037587413,13.4749425574,14.3849063056,9970.6505934848,9441.7669997674,7146.8947333034,6225,0.5461963675,68.6180735946,147757.7034543672,0.1666620409,0.0,0.0,734860.013979547,725627.0569123316,0.03,1950.6219519712,3316.8166985836,3379.6138775288,62.7971789452,444429.054298508,0.1081081081,0.0,0.6059453367000001,0.061848408,0.0,0,0,0.6489361702,0.0,-0.6489361702,0.9963907367,1.0394493219,0.4326475447,0.4396355353,1.0
22,2,10,11363,2415,67,101,6862,3991,0.4183911396,0.7029467104,87584.706442763,94014.5250363696,143060.8726709415,0.387780147,0.9316082425000001,-0.0054801922,-0.040934755600000004,-0.0029832412000000003,13.6944407968,14.6997849218,9916.025411558,9200.6710095572,7129.4536993809,5947,0.5233653085000001,68.7919257942,146626.0993906773,0.1629612964,0.0,0.0,748532.4433459966,734860.0139795463,0.03,0.0,3204.6459886227,3169.3520837211,0.0,444429.054298508,0.1186685962,0.0,0.6057296837,0.06254432,0.0,0,0,0.75,0.0,-0.75,0.9934228256000001,1.0468491235,0.4642965204,0.4784580499,1.0
23,2,11,11301,2388,57,119,6834,3899,0.4294702956,0.6690469444,80119.9333366524,86212.5776499736,133409.2442168628,0.3994424164,0.9293299832,-0.0024455123,-0.0852291845,-0.0054563056,13.2412201388,14.248136161,9871.4899114027,9052.5378535654,7210.0149787478,5816,0.5146447217,69.5834161485,146240.3135603188,0.1612343853,0.0,0.0,756753.2587217067,748532.4433459967,0.03,0.0,3100.2339854123,3284.9100541219,184.6760687096,444429.054298508,0.1213235294,0.0,0.6058655222,0.0628040057,0.0,0,0,0.7181818182,0.0,-0.7181818182,0.9706461294000001,1.0352468844,0.49259655010000003,0.5056947608,1.0
24,2,12,11243,2371,53,111,6795,4009,0.4100073584,0.7598111427,79623.3060310279,92472.665477163,128208.6171755533,0.3789551141,0.8610469442,-0.0734755579,-0.006198548700000001,-0.0051322892,13.0684631187,15.1774107169,9806.0782046997,8968.9024431227,7128.350196726,5450,0.4847460642,69.8340529483,145298.4440363111,0.1591178114,0.0,0.0,764293.8900649797,756753.2335236385,0.03,0.0,2998.6001546277,2536.2221775443,0.0,444429.054298508,0.135987979,0.0,0.6052972506000001,0.063048798,0.0,0,0,0.724137931,0.0,-0.724137931,0.9801826709,1.0419934784,0.4877861423,0.5022831050000001,1.0
25,3,1,11195,2357,58,106,6760,3926,0.4192307692,0.7546266041,77644.9316958731,91467.5400085541,127008.5968800043,0.3886639676,0.8488796319,-0.014130835000000001,-0.0248466741,-0.0042693231,12.8594031872,15.1486768012,9749.6513969333,8850.8259116365,7360.0310910377,5628,0.5027244305,71.2996459731,147722.5543865522,0.16034258610000002,0.0,0.33333333330000003,770773.2376473836,766673.7270169887,0.03,2379.8369520081,2918.8228503492,2913.9453472057,0.0,444429.054298508,0.1533127889,0.0,0.6046646386,0.06345067360000001,0.0,0,0,0.672,0.0,-0.672,0.9753123057,1.0665870522,0.5023975251,0.5091324201,0.7547169811000001
26,3,2,11191,2340,84,88,6734,4159,0.3823878824,0.8048662679,79968.1489384356,97336.5560818624,123005.5876902751,0.3498819815,0.821563369,-0.032179194700000004,0.0299210417,-0.0003573024,12.3152070705,14.9899661251,9698.1630072319,8834.9366786101,7546.2835747101,5818,0.5198820481,72.752665619,148804.13546883,0.1599023033,0.0,0.33333333330000003,779540.24161563,770773.2376473832,0.03,0.0,2909.220637407,2436.0858321223,0.0,444429.054298508,0.1914396887,0.0,0.6049220912000001,0.06378331150000001,0.0,0,0,0.7209302326,0.0,-0.7209302326,0.9737875446,1.0149761298,0.48716752220000004,0.5,0.9986522911000001
27,3,3,11165,2318,54,80,6705,4066,0.3935868755,0.7216747831,81290.3840537833,93313.9196101353,127348.6039907984,0.3616703952,0.8711496033,0.060355946,0.016534522,-0.0023232955,12.2380449588,14.0481553478,9678.6090201443,8462.820274197,7384.3528114109,5360,0.4800716525,72.91044329,149634.0409655694,0.1592093736,0.0,0.33333333330000003,788311.8775869667,779540.2416156267,0.03,0.0,2848.1480700031,2885.6712031095,37.5231331064,444429.054298508,0.18987341770000002,0.0,0.6048316252,0.0639824305,0.0,0,0,0.6515151515000001,0.0,-0.6515151515000001,0.9730901073,1.0561641373,0.5263569529000001,0.5194508009000001,0.48433583960000004
28,3,4,11162,2307,77,80,6677,4269,0.3606410064,0.7108281887,82826.6678622078,92515.8669501587,123069.0977395558,0.32699053310000004,0.8952698666000001,0.027687854300000002,0.0188987151,-0.0002686968,12.2774711103,13.7137097634,9646.4662292161,7998.3145594914,6946.7734335388,4781,0.4283282566,68.3604431428,150618.0374045722,0.1580539947,0.0,0.0,799922.9310048809,816627.0066194752,0.03,28315.1290325093,3185.6060639525,2699.9168352558,0.0,444429.054298508,0.1410153102,0.0,0.6031769378,0.0633916752,0.0011210762,0,0,0.6142857143,0.0,-0.6142857143,0.9819218255000001,1.0116429979,0.5226130653000001,0.5034802784,0.5975810885
29,3,5,11161,2295,66,67,6663,4048,0.3924658562,0.6916227615,83179.6471211845,89635.8611154348,130067.8580360746,0.36049037500000003,0.9279728681,0.0365286521,0.004261662,-8.958970000000001e-05,13.3510275348,14.3873037609,9627.6661700332,7816.3122187437,6955.529399893,4583,0.410626288,69.0743325423,149621.7510920811,0.154518119,0.0,0.33333333330000003,815445.6280273303,799922.9310048823,0.03,0.0,3156.1021634206,2692.8020391311,0.0,444429.054298508,0.14099429500000002,0.0,0.6030387963,0.0634311845,0.0,0,0,0.5933333333,0.0,-0.5933333333,0.9756014340000001,1.0145414376,0.5467002678,0.5186046512,0.6986506747
30,3,6,11134,2277,47,74,6644,4164,0.37326911500000004,0.6583779077,82280.0189216524,86058.9171105729,124720.2265681282,0.3402832789,0.9560894058,0.030298879100000002,-0.010815484700000001,-0.0024191381,12.734802668,13.3196776276,9618.2624119153,7622.7804221214,6811.3577635415,4391,0.3943775822,70.1902442956,153397.7186111191,0.1552639962,0.0,0.33333333330000003,831531.4008736121,815445.6280273277,0.03,0.0,2910.8081453638,3180.3665665842,269.5584212204,444429.054298508,0.11468646860000001,0.0,0.6029629630000001,0.06325925930000001,0.0,0,0,0.5576923077,0.0,-0.5576923077,0.9687959217000001,1.0195051048,0.5710896726,0.5550351288,0.8486312399
