period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
11,1,11,10701,2609,79,22,7084,5772,0.1852060982,1.0677841593,147565.5665175414,161620.3627321351,174769.0690658184,0.1556539878,0.9130382089,0.0286130899,0.033878194300000004,0.0053551297,13.8902534397,15.2132225176,9751.5244348069,7937.0877047564,7243.8564899152,7170,0.6700308382,72.5949558897,118462.2473976171,0.1470692569,0.0,0.33333333330000003,682926.6988831549,677069.0261927487,0.01,21584.7365219535,23921.006480166,27420.8213158981,3499.8148357321,491202.2726049729,0.8479709267000001,0.14028776980000002,0.9429365815,0.3577386469,0.0,0,0,0.0,0,0.0,1.0244122807,0.9806693502,0.0026798598,0.0,0.983278956
12,1,12,10753,2601,78,26,7043,5703,0.1902598325,1.0710005597,144997.6268564763,156281.8558370618,172799.5170860787,0.1608910181,0.9277956554000001,0.016163010800000002,-0.0174020249,0.0048593589,14.6797257352,15.8221539953,9780.0185236369,7814.2984212697,7216.1361124639,7595,0.7063145169,67.2936626091,123009.5624543071,0.1464146551,0.0,0.33333333330000003,712330.21529846,705412.1624207242,0.01,22485.4635375693,22252.3745894395,28766.1963079766,6513.821718537,497396.8643905436,0.8694596236000001,0.19702602230000002,0.9416523008000001,0.3583079167,0.0,0,0,0.0,0,0.0,1.0181182987,0.9745189401000001,0.0020665427,0.0,0.9891756869
13,2,1,10795,2588,75,33,7145,5847,0.1816655003,1.0533846506,146389.0140892032,158057.437003287,172625.4956334871,0.1519849745,0.9261760589,-0.0017456392,0.0095959311,0.0039058867,14.4854513069,15.640062348,9803.6807423915,7692.4769672846,7046.4449715992,7181,0.6652153775,62.0704020075,122595.2974319948,0.1405923973,0.0,0.33333333330000003,741536.0238361291,714562.6898885453,0.01,2232.4745900856,23189.2137478139,31118.0965062067,7928.8827583928,508863.8708888462,0.9237288136,0.2433460076,0.9412702631000001,0.3586234387,0.0,0,0,0.0,0,0.0,1.022525729,0.9811833725,0.0010358401000000001,0.0,0.9881679389
14,2,2,10839,2569,78,34,6993,5756,0.1768911769,1.0834529781,155709.1779301183,163245.6861475423,182551.0217896163,0.14703748900000002,0.9538333392,0.029861795700000002,0.0636670989,0.0040759611,15.6255911565,16.3818882337,9821.4464735947,8028.1572535486,7321.3719092123,7542,0.6958206477000001,64.8019495005,124227.9859140471,0.1382039632,0.0,0.33333333330000003,770038.1018959483,761242.2265262182,0.01,19706.2026900892,24728.6162090182,29605.9475355467,4877.3313265285,514030.8259230503,0.7336165049000001,0.2677165354,0.9408008514,0.3585206864,0.0,0,0,0.0,0,0.0,1.0297690901,1.0021836931,0.0026959768,0.0,0.9644897959000001
15,2,3,10891,2552,82,30,7135,5939,0.1676243868,1.0502109756,163261.6534941443,166799.6955987686,189274.5211756011,0.1374345977,0.9787886777,0.026163206300000002,0.0485037277,0.0047974905,15.126699533,15.4545101285,9838.7600853169,8410.0920627588,7652.769635982,7909,0.7261959416,67.3257359593,125411.3918953117,0.1358926112,0.0,0.33333333330000003,793554.5367400225,779614.9608066878,0.01,9576.8589107394,26619.9006951628,32593.873990708,5973.9732955452,519849.3360796526,0.6215066829,0.2851405622,0.9399227388,0.3588650593,0.0,0,0,0.0,0,0.0,1.0093899615,1.0100193198,0.0020777062,0.0,0.9767721266
16,2,4,10935,2537,82,38,7136,6054,0.1516255605,1.0700631961,176209.4415664911,174430.3682400916,200432.8551193977,0.12085550310000001,1.0101993325,0.0320913549,0.0793069762,0.0040400331,15.7562660774,15.5971851992,9862.2878655662,8494.3796990871,7790.2097103264,7755,0.7091906722,65.7327925577,131996.3184840748,0.1387185776,0.0,0.33333333330000003,813665.4383357448,837360.7166886221,0.01,27122.1082549143,29844.5586862925,32729.9645334904,2885.4058471979,525456.0439698058,0.5681265207,0.2610441767,0.9393696581000001,0.3584401709,0.0,0,0,0.0,0,0.0,1.0151715191,0.9977505541,0.0020815987000000003,0.0,0.9647727273000001
17,2,5,10982,2522,85,38,7115,6032,0.1522136332,1.0852907424,187681.2061383477,179380.0524680778,213629.7197141481,0.12146490480000001,1.0462769051,0.0357133206,0.0651030074,0.0042981253,16.7257333725,15.9859529447,9878.0135996842,8550.9283077274,7927.9499332154,7865,0.7161719177,66.1755801116,142886.7390853253,0.1424319566,0.0,0.33333333330000003,857479.6646512987,860418.7400011262,0.01,46753.3016653814,32954.5614413187,34307.9060779348,1353.3446366161,529434.6396027167,0.4683698297,0.2550607287,0.9384285906000001,0.358051131,0.0,0,0,0.0,0,0.0,1.0135044391,0.9965765897000001,0.0020850709,0.0,0.9337891328000001
18,2,6,11025,2510,65,22,7120,6241,0.12345505620000001,1.13980175,202176.2317389386,186295.2995651045,222578.5055330716,0.09166327070000001,1.0852460165,0.0372455046,0.0772321635,0.0039154981,17.7760780476,16.3797680691,9895.6216905143,9096.3915322659,8354.3858153173,8345,0.7569160998000001,69.8287788093,134869.4541128566,0.1320262697,0.0,0.33333333330000003,875755.2641257636,857479.6646512985,0.01,0.0,35030.8568610904,33595.9648456748,0.0,529434.6396027167,0.4078383344,0.2953586498,0.9374665238000001,0.3592662025,0.0,0,0,0.0,0,0.0,0.9896094408,0.9836746113,0.002507837,0.0,0.9600139082
19,2,7,11076,2496,74,23,6531,5381,0.1760832951,1.2098732394,215040.9162535362,193130.5137147777,251863.4261680041,0.1462003058,1.1134486836,0.0259873491,0.0636310431,0.0046258503000000005,22.9931700964,20.6504084433,9917.4336037246,9662.4710433574,8958.0180349906,8840,0.7981220657,73.5534202086,99332.9288136506,0.0958417662,0.0,0.6666666667000001,904494.9813942759,936164.4021022968,0.0112192877,60409.3619804143,35796.2195829923,33966.5886915182,0.0,529434.6396027167,0.2890385793,0.349137931,0.9368632708,0.3596514745,0.0,0,0,0.0,0,0.0,0.9887234641,0.9866949792,0.0016746912000000001,0.0,0.8957436633
20,2,8,11137,2484,75,14,7102,5528,0.22162771050000002,0.9327330672,205784.8276061796,181861.408117069,255125.1648084333,0.1933965912,1.1315475325,0.016254767,-0.0430433836,0.0055074034,17.639824013,15.589114471,9942.5103136527,10455.9849963381,9480.132361163,9977,0.8958426865,82.2277630803,115795.1091488497,0.1082889207,0.0,0.6666666667000001,920035.3517360019,904494.7323806826,0.01,0.0,33294.5954366827,49929.2516464291,16634.6562097464,529434.6396027167,0.3795217658,0.3955555556,0.9360675513000001,0.3604074521,0.0,0,0,0.0,0,0.0,0.9672193634,1.0054269946,0.0020955574,0.0,0.9989795918000001
