year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate,inflation_yoy,gdp_growth_yoy,population_growth_yoy,avg_unemployment_rate
11,15154.0,1800.8333333333333,611,497,6785.166666666667,4383.083333333333,0.35398349560833337,0.7385458424333334,4220518.225183758,1766574.3518410367,6223839.555250412,0.3235429273416667,2.9101459781,0.03420133565833334,0.051585143708333336,0.0006255390583333334,55.355759018025,23.337321918658333,152358.6743098118,125356.4216305851,116277.3608996352,7605.0,0.5016690060750001,68.43569453785834,848420.9672013354,0.10800683885000001,0.0,0.1111111111,6682661.05794751,6584845.092290786,0.01,1880847.709869708,339392.96246137656,753725.2429049945,414332.2804436177,2525967.5320310188,0.03327480425833334,0.034130283708333334,0.8351352943083334,0.46870121064166664,8.192559166666667e-05,0.0,0.0,0.7291428302333333,0.30010352300000004,-0.118032207675,0.863821439525,0.8573536612666667,0.3172623081666667,0.4185852454416667,0.25029868275,0.49155615633635685,0.45899565078467996,0.0020443361968733864,0.35398349560833337
12,15433.166666666666,1715.0833333333333,656,327,6690.5,4368.0,0.34721123846666674,0.7967523213500001,7394071.92393166,2174566.1925828937,10842866.618735226,0.3164515586,3.9597508608,0.026089347966666666,0.035809251625,0.0017779507083333333,92.43478096975834,27.139146256283336,155030.8756577375,145566.8510000586,131206.5517889537,9547.666666666666,0.6184120378250001,75.3093871033,1096359.086669704,0.112162883125,0.0,0.2777777777583334,8517747.124884894,8667925.181752024,0.01,3174943.989504446,655846.978986106,1210798.8330465285,554951.8540604224,3089472.4052105425,0.048067099925,0.04629918255833334,0.8271356324916667,0.4734569702,0.0,0.0,0.0,0.7600339362666667,0.33763888049166674,-0.10486851734166668,0.8444150365583334,0.8806996713666667,0.2593080705,0.3329345344833334,0.15228614365833334,0.3606708703270185,0.7519346036255365,0.018421978795477578,0.34721123846666674
13,15933.75,1646.4166666666667,835,190,6628.833333333333,4472.583333333333,0.325407674425,0.8445802241916667,9789716.778321188,2212084.0455883928,13867466.128044482,0.29362060150833336,4.636697414,0.013425684358333334,0.015987293366666665,0.003381907191666667,132.51388028731665,29.89750757804167,159580.0868380973,166934.4899409767,146137.3597142856,12289.666666666666,0.7711746613,81.45449121681666,1394552.7385942098,0.11340549280000001,0.0,0.2222222222,11415230.506014941,11266718.076300265,0.01,2988356.629895478,749871.826295583,1680452.5652921924,930580.7389966092,4036534.6476685386,0.04803309265833333,0.052394227408333334,0.8182899311333333,0.47754763090833335,0.00027897586666666665,0.0,0.0,0.8201724222000001,0.3842370903666667,-0.058269313233333335,0.8441268147416667,0.8804108437416667,0.18823438713333332,0.24388081262500003,0.157879550025,0.1709568548621352,0.3239953410022671,0.03243555545956234,0.325407674425
14,16648.083333333332,1593.0833333333333,963,178,6568.25,4705.666666666667,0.284088922025,0.9331808341166666,11028244.478198033,2172873.8433940797,14727499.377918852,0.2503548922,5.2574972754000004,0.010734791683333333,0.014765058191666668,0.003940381883333333,168.595115098075,33.255116335316664,166057.5979478111,180849.5557839869,156972.7883772165,14110.583333333334,0.8471918743,83.45046737230834,2057902.028325241,0.10296416611666666,0.0,0.38888888888333334,15326213.445693389,15539026.239381446,0.011240929316666667,6040779.999439732,607454.6741179784,1839370.6933538187,1231916.0192358403,5242163.554962783,0.044372833025,0.028765597150000002,0.8089221453166667,0.4789292904,0.0010711237250000001,0.0,0.0,0.9142237017000001,0.4082573101083333,-0.03152458403333334,0.8518827887666668,0.8845723025083334,0.10556264340833334,0.129370011075,0.193474189875,0.13388837052975733,0.12651312881895604,0.04483146361235324,0.284088922025
15,17353.75,1533.4166666666667,882,272,6538.0,4966.75,0.24035512430000003,0.9972225426416667,15475865.055065388,2389523.521559523,19432243.051115822,0.20456033959166667,7.5916626349000005,0.03117574205,0.03287864778333333,0.0029369302,229.90435101415002,35.54923058735833,172689.77973093122,173434.1734990532,159403.9264378056,14792.583333333334,0.8522701753333334,75.99833350747501,2311783.753256619,0.1047833769,0.0,0.36111111110000005,19381522.5930408,19170585.739038065,0.011831213108333334,8570537.16068472,912536.7353667323,2256062.434704109,1343525.6993373765,6654895.895434247,0.05016406780833333,0.019675925925,0.7970196607500001,0.4784866822916667,0.0016038254833333333,0.0,0.0,0.97063839515,0.421593526725,-0.0044383738333333336,0.8686589345916667,0.9159744475,0.061883765325000006,0.057119501674999996,0.1537659547916667,0.4439689147194874,0.40329361446964196,0.042387261796903664,0.24035512430000003
16,17990.333333333332,1469.25,831,251,6722.0,5102.666666666667,0.24095723788333334,0.8942340807333333,21675317.18987468,2272680.8121543666,27334138.197830368,0.20519082499166666,11.745186391,0.03708528838333333,0.026533258433333335,0.002699896875,313.20230866135836,32.71706623085,178973.5906837258,175017.414288165,160382.3197968987,14543.833333333334,0.808895150125,78.32339478985,3419302.9933511503,0.11540718211666667,0.0,0.19444444443333334,24745639.233609818,24027451.936386656,0.013816028308333334,14897149.134967986,1214042.5882924746,3901568.6865894655,2687526.0982969906,9433610.538026145,0.06154981675833334,0.1111111111,0.7864332906083334,0.47755186316666665,0.0018937801833333334,0.0,0.0,0.939708363325,0.43064843104166667,-0.007054884741666667,0.8612863256416667,0.8726796486,0.06752215155,0.08316136625833333,0.1055609674,0.5471164823639074,0.4005884073523991,0.036682753487478514,0.24095723788333334
17,18371.75,1385.25,708,489,6568.583333333333,4672.5,0.2887822350083334,0.8446982580666668,29717804.417984493,1992796.5983577273,39954325.83031044,0.2552693560416667,17.044727169,0.03209508878333333,0.028218262825000003,0.000996306375,540.4485424870583,35.602114489883334,183655.3885369885,165878.3689848662,152605.4945370179,13070.416666666666,0.711574635775,68.60137014599167,4953734.246394083,0.14481380709166666,0.0,0.13888888887500003,36000356.3961391,39561603.31234522,0.010900661241666667,33781654.51629897,1622242.1658177592,7332518.534788465,5710276.368970705,15344302.21815374,0.1047072497,0.16666666666666666,0.7747904802083334,0.4743036536583334,0.007586351266666667,0.0,0.0,0.8792251699166668,0.4338822581083333,0.009364163925,0.9011108015750001,0.8451527529333335,0.084993769225,0.13193666946666668,0.08703252279166668,0.45120959357962054,0.371043577247707,0.021201200644790807,0.2887822350083334
18,18185.416666666668,1289.75,734,1595,6338.666666666667,4687.583333333333,0.2605989386,0.9256225967249999,43516679.5269478,1800143.6941547245,56390113.222773135,0.22575805089166667,32.9820059171,0.058021797783333336,0.04753515388333334,-0.003970357683333333,945.6847571418417,38.831616251875,183511.7581487162,106917.5511758132,98591.6343871763,8491.833333333334,0.46500013970000004,42.91711437504167,7782367.249001145,0.10077119425000002,0.0,0.2777777777583334,62573651.41474913,56862723.78759453,0.012709893225,32390696.18631175,1610724.1809951083,14135990.449533619,12525266.26853851,28719113.628940906,0.19336251988333333,0.0,0.7624380558,0.4711716703416667,0.060440792316666665,0.0,0.0,0.9778582278583334,0.444051604025,0.0015026301083333334,0.9486849556250001,0.8804245212,0.031222400433333335,0.03761627090833334,0.07205468741666667,0.935026920060406,0.46433023499584514,-0.010142383460113091,0.2605989386
19,17191.75,1304.5,723,1156,5095.333333333333,4062.1666666666665,0.20319563316666667,1.3323734006916668,58023695.66098435,1753838.1522389895,70455672.89124385,0.16564987768333334,28.502735379,-0.006903037266666665,0.007754294774999999,-0.002072455425,2245.8355599725414,69.74306303186667,173963.1327746861,119546.578460128,112954.6934049291,8927.666666666666,0.5198173566166667,58.84781024513333,12088375.492050767,0.09699515865000001,0.0,0.6388888889083334,110812018.66453654,111045782.58839262,0.019166666666666665,96958320.99631086,1606929.4870000894,15383852.265040712,13776922.778040623,41593787.90895042,0.24495675325000002,0.0,0.7134908971249999,0.4456873822666667,0.07391072281666668,0.0,0.0,0.9939200709500001,0.45362783984166666,0.004255011833333333,1.0279834255583333,0.9811177242583334,0.02414853756666667,0.007570105691666666,0.04848243930833334,-0.13580952442245653,0.33336679847213646,-0.05464085233130944,0.20319563316666667
20,17487.0,1514.6666666666667,878,202,4482.25,3282.1666666666665,0.29202847626666667,1.568594238525,42251849.665121794,1397491.2722533846,58465932.94122994,0.258668561525,14.4456527913,-0.045352272725000004,-0.048622566975,0.003227751741666667,3526.2008301002584,124.69003936213333,176140.0209784754,200494.9983493097,173264.1779755301,16845.5,0.962909675175,83.74215136139166,13589392.046527207,0.0687322466,0.08333333332500001,0.7222222222500001,157187999.66212317,155485521.71865082,0.032780316125,99805901.48881966,375875.5248275141,12207051.141328683,11831175.61650117,53117654.367904045,0.20126968954166669,0.0,0.6437689298083334,0.4049264142416667,0.3333333333333333,0.0,0.0,0.9984896124250001,0.45852823546666666,0.002789431216666667,1.0181272845916667,0.9846457924249999,0.014110788241666667,0.0008965454666666667,0.05147186483333333,-0.49318363310690716,-0.27181732938923586,0.01717393517239363,0.29202847626666667
21,18302.0,1721.0,1044,160,5676.333333333333,4820.416666666667,0.1635072953,2.1759426487833333,28642793.649759844,2825254.42883229,33705933.951146506,0.12825351415833333,5.8833170170999995,-0.06902696473333333,0.025303765858333337,0.0040425291,1191.0968085050001,115.82779715911666,183627.5536675562,225150.5260821496,183565.2213605633,18191.083333333332,0.9939233370583334,85.46395544236667,19755838.138458848,0.06497669033333334,0.05555555555,0.55555555555,179870238.74601802,202012394.07524654,0.024912977641666667,46290287.86384989,728392.384107355,3976336.891806874,3247944.507699519,56361476.56707343,0.08416023676666667,0.0,0.5917601314583334,0.3738424927583333,0.0,0.0,0.0,0.9992403108416666,0.462183681475,0.0014117737833333336,1.0648026614416668,0.9817151588416667,0.009529917275,0.0009430501416666666,0.18677598501666667,-0.5927275075693865,-0.32209373372347294,0.046606050208726435,0.1635072953
22,19245.833333333332,1883.9166666666667,1161,162,6510.416666666667,3719.0833333333335,0.40693056670833333,2.1667207074916663,18668899.274052665,3602167.430081702,36424355.49325815,0.393541177975,4.3685719448,-0.0189088294,-0.03733395195833334,0.004345242166666667,593.71728360755,109.70196191090834,192141.5437249418,230392.3130263155,191418.0711290474,18802.75,0.9768862465666667,85.041717067325,16502136.594752103,0.048896998691666665,0.027777777775,0.83333333335,188446924.69581783,200930897.74994028,0.037125548425,16320548.707031656,405758.7462718893,2719439.897594064,2313681.1513221753,58670981.669769436,0.06319595007500001,0.0,0.5541638116666667,0.351691587175,0.0,0.0,0.0,1.0,0.46238998992499997,0.0,1.33176234665,1.2053512052,0.008922851366666667,0.0017631821833333334,0.857492041725,-0.2574644656912686,-0.3482165356377801,0.051569955924671174,0.40693056670833333
23,20289.916666666668,2082.3333333333335,1269,180,7444.833333333333,5085.166666666667,0.32098669948333336,1.7860526197916666,13003079.342214694,3592913.4753348813,19725060.693094045,0.29258038756666666,2.3070056099,-0.04903616739166666,-0.022006689816666664,0.004492839983333333,247.6434022692,68.366364874375,201495.8641815089,261939.6295660098,201393.5829525168,20154.666666666668,0.9933445621,84.58233791001666,24205461.88081509,0.07310754649166666,0.0,0.33333333330833337,192989799.0358835,230095207.67488882,0.014407588224999998,32127351.301307287,515582.8583200043,1818980.89081087,1303398.032490866,59932636.77492814,0.037743072233333334,0.0,0.51473138125,0.3279299737333334,0.0,0.0,0.0,0.9992319466416667,0.4624453213083333,0.0014292691583333331,1.4700649961916668,1.239221124825,0.0117301152,0.001609829725,0.756587879075,-0.47190852318545984,-0.3034897691966618,0.054249837627192266,0.32098669948333336
